Style,Item,Carton_Qty,Price,Colour,Size,Fit,Desc,US_SoH,Next_Delivery,Length,Width,Height,CC,Weight(Kg),EAN13,DUN14,Commodity_Code,Unit_Of_Sale,Image_Path
A140,A140BKRM,144,1.64,YeBk     ,Medium,R,Thermal Grip Glove,242,,45.0,30.0,52.0,487.5000,0.1000,5036108155446,15036108603548,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A140BKR.jpg
A140,A140BKRS,144,1.64,YeBk     ,Small,R,Thermal Grip Glove,232,,45.0,30.0,52.0,487.5000,0.1000,5036108174607,15036108603555,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A140BKR.jpg
A140,A140BKRXL,144,1.64,YeBk     ,X Large,R,Thermal Grip Glove,202,,45.0,30.0,52.0,487.5000,0.1200,5036108155460,15036108603562,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A140BKR.jpg
A140,A140BKRXS,144,1.64,YeBk     ,X Small,R,Thermal Grip Glove,239,,45.0,30.0,52.0,487.5000,0.1000,5036108210671,15036108696106,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A140BKR.jpg
A140,A140BKRXXL,144,1.64,YeBk     ,XX Large,R,Thermal Grip Glove,121,,45.0,30.0,52.0,487.5000,0.1400,5036108166169,15036108603579,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A140BKR.jpg
A140,A140ORBL,144,1.64,OrBk     ,Large,B,Thermal Grip Glove,677,,45.0,30.0,52.0,487.5000,0.1200,5036108168620,15036108603586,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A140ORB.jpg
A140,A140ORBM,144,1.64,OrBk     ,Medium,B,Thermal Grip Glove,485,,45.0,30.0,52.0,487.5000,0.1000,5036108168637,15036108603593,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A140ORB.jpg
A140,A140ORBXL,144,1.64,OrBk     ,XL,B,Thermal Grip Glove,159,,45.0,30.0,52.0,487.5000,0.1200,5036108168644,15036108603609,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A140ORB.jpg
A140,A140ORBXXL,144,1.64,OrBk     ,XXL,B,Thermal Grip Glove,171,,45.0,30.0,52.0,487.5000,0.1400,5036108168651,15036108603616,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A140ORB.jpg
A145,A145OBLL,120,2.20,OrBlu     ,Large,L,Cold Grip,323,,45.0,30.0,52.0,487.5000,0.1200,5036108180257,15036108603623,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A145OBL.jpg
A145,A145OBLM,120,2.20,OrBlu     ,Medium,L,Cold Grip,0,,45.0,30.0,52.0,487.5000,0.1200,5036108180264,15036108603630,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A145OBL.jpg
A145,A145OBLXL,120,2.20,OrBlu     ,XL,L,Cold Grip,0,,45.0,30.0,52.0,487.5000,0.1200,5036108180288,15036108603647,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A145OBL.jpg
A145,A145OBLXXL,120,2.20,OrBlu     ,XXL,L,Cold Grip,0,,45.0,30.0,52.0,487.5000,0.1400,5036108180295,15036108692191,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A145OBL.jpg
A146,A146BKRL,144,3.10,Black     ,Large,R,Arctic Winter Glove,752,,60.0,43.0,40.0,716.6660,0.1200,5036108199334,15036108685100,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A146BKR.jpg
A146,A146BKRXL,144,3.10,Black     ,XL,R,Arctic Winter Glove,674,,60.0,43.0,40.0,716.6660,0.1200,5036108199341,15036108685117,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A146BKR.jpg
A146,A146BKRXXL,144,3.10,Black     ,XXL,R,Arctic Winter Glove,2525,,60.0,43.0,40.0,716.6660,0.1400,5036108199358,15036108685124,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A146BKR.jpg
A146,A146YERL,144,3.10,Yellow    ,Large,R,Arctic Winter Glove,97,12/02/2021,60.0,43.0,40.0,716.6660,0.1200,5036108199365,15036108685131,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A146YER.jpg
A146,A146YERM,144,3.10,Yellow    ,Medium,R,Arctic Winter Glove,227,,60.0,43.0,40.0,716.6660,0.1000,5036108246182,15036108734730,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A146YER.jpg
A146,A146YERXL,144,3.10,Yellow    ,XL,R,Arctic Winter Glove,706,,60.0,43.0,40.0,716.6660,0.1200,5036108199372,15036108685148,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A146YER.jpg
A146,A146YERXXL,144,3.10,Yellow    ,XXL,R,Arctic Winter Glove,283,,60.0,43.0,40.0,716.6660,0.1400,5036108199389,15036108685155,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A146YER.jpg
A150,A150ORRL,216,0.65,Orange    ,Large,R,Classic Grip Glove,1699,,60.0,25.0,52.0,361.1110,0.0800,5036108302161,15036108674067,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A150ORR.jpg
A150,A150ORRM,216,0.65,Orange    ,Medium,R,Classic Grip Glove,1394,,60.0,25.0,52.0,361.1110,0.0790,5036108302178,15036108674074,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A150ORR.jpg
A150,A150ORRS,216,0.65,Orange    ,Small,R,Classic Grip Glove,600,,60.0,25.0,52.0,361.1110,0.0800,5036108302185,15036108696090,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A150ORR.jpg
A150,A150ORRXL,216,0.65,Orange    ,XL,R,Classic Grip Glove,2636,,60.0,25.0,52.0,361.1110,0.1000,5036108302192,15036108674081,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A150ORR.jpg
A150,A150ORRXXL,216,0.65,Orange    ,XXL,R,Classic Grip Glove,2063,,60.0,25.0,52.0,361.1110,0.1000,5036108302208,15036108674098,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A150ORR.jpg
A195,A195U8RL,360,0.80,PurBlack ,Large,R,PU Touchscreen Glove,1816,,55.0,36.0,50.0,275.0000,0.0200,5036108309078,15036108797735,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A195U8R.jpg
A195,A195U8RM,360,0.80,PurBlack ,Medium,R,PU Touchscreen Glove,831,,55.0,36.0,50.0,275.0000,0.0200,5036108309085,15036108797742,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A195U8R.jpg
A195,A195U8RS,360,0.80,PurBlack ,Small,R,PU Touchscreen Glove,270,,55.0,36.0,50.0,275.0000,0.0200,5036108309092,15036108797759,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A195U8R.jpg
A195,A195U8RXL,360,0.80,PurBlack ,XL,R,PU Touchscreen Glove,1876,,55.0,36.0,50.0,275.0000,0.0200,5036108309108,15036108797766,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A195U8R.jpg
A195,A195U8RXS,360,0.80,PurBlack ,XSmall,R,PU Touchscreen Glove,317,,55.0,36.0,50.0,275.0000,0.0200,5036108309115,15036108797773,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A195U8R.jpg
A195,A195U8RXXL,360,0.80,PurBlack ,XXL,R,PU Touchscreen Glove,238,,55.0,36.0,50.0,275.0000,0.0200,5036108309122,15036108797780,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A195U8R.jpg
A198,A198GRRL,480,0.72,Grey      ,Large,R,Antistatic PU Fingertip Glove,0,12/02/2021,65.0,45.0,44.0,268.1250,0.0240,5036108198511,15036108684400,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A198GRR.jpg
A198,A198GRRM,480,0.72,Grey      ,Medium,R,Antistatic PU Fingertip Glove,0,12/02/2021,65.0,45.0,44.0,268.1250,0.0220,5036108198528,15036108684417,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A198GRR.jpg
A198,A198GRRS,480,0.72,Grey      ,Small,R,Antistatic PU Fingertip Glove,0,12/02/2021,65.0,45.0,44.0,268.1250,0.0200,5036108198535,15036108684424,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A198GRR.jpg
A198,A198GRRXL,480,0.72,Grey      ,XL,R,Antistatic PU Fingertip Glove,0,12/02/2021,65.0,45.0,44.0,268.1250,0.0250,5036108198542,15036108684431,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A198GRR.jpg
A198,A198GRRXS,480,0.72,Grey      ,XSmall,R,Antistatic PU Fingertip Glove,80,,65.0,45.0,44.0,268.1250,0.0190,5036108198559,15036108684448,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A198GRR.jpg
A198,A198GRRXXL,480,0.72,Grey      ,XXL,R,Antistatic PU Fingertip Glove,0,12/02/2021,65.0,45.0,44.0,268.1250,0.0260,5036108246366,15036108734921,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A198GRR.jpg
A198,A198GRRXXS,480,0.72,Grey      ,XXSmall,R,Antistatic PU Fingertip Glove,424,,65.0,45.0,44.0,268.1250,0.0180,5036108246373,15036108734938,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A198GRR.jpg
A199,A199GRRXS,480,0.84,Grey      ,XSmall,R,Antistatic PU Palm Glove,352,,56.0,30.0,53.0,185.5000,0.0180,5036108198504,15036108684394,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A199GRR.jpg
A199,A199GRRXXL,480,0.84,Grey      ,XXL,R,Antistatic PU Palm Glove,735,,56.0,30.0,53.0,185.5000,0.0260,5036108246380,15036108734945,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A199GRR.jpg
A210,A210GRRXL,096,1.95,Grey      ,XL,R,Canadian Rigger Glove,773,,51.0,28.0,43.0,639.6250,0.2000,5036108155590,15036108755100,4203293010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A210GRR.jpg
A210,A210GRRXXXL,096,1.95,Grey      ,3 XL,R,Canadian Rigger Glove,571,,51.0,28.0,43.0,639.6250,0.2000,5036108309825,15036108798428,4203293010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A210GRR.jpg
A220,A220RERXL,096,2.10,Red       ,XL,R,Premium Chrome Rigger,147,,56.0,30.0,36.0,630.0000,0.1710,5036108292196,15036108674104,4203293010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A220RER.jpg
A230,A230GRRXL,084,2.65,GreyGreen ,XL,R,Double Palm Rigger,2548,,65.0,40.0,23.0,711.9050,0.2000,5036108292219,15036108689986,4203293010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A230GRR.jpg
A230,A230GRRXXXL,084,2.65,GreyGreen ,3 XL,R,Double Palm Rigger,1701,,126.0,30.0,14.0,711.9050,0.2000,5036108292226,15036108753137,4203293010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A230GRR.jpg
A245,A245TARL,084,8.75,Tan       ,Large,R,Antarctic Insulatex Glove,6,,65.0,45.0,33.0,1149.1070,0.1800,5036108211906,15036108689993,4203293020,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A245TAR.jpg
A245,A245TARXL,084,8.75,Tan       ,XL,R,Antarctic Insulatex Glove,0,,65.0,45.0,33.0,1149.1070,0.1600,5036108211890,15036108690005,4203293020,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A245TAR.jpg
A260,A260GRRL,240,3.10,Grey      ,Large,R,Oves Driver Glove,2997,,50.0,28.0,59.0,344.1660,0.0720,5036108273898,15036108743169,4203293010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A260GRR.jpg
A260,A260GRRM,240,3.10,Grey      ,Medium,R,Oves Driver Glove,205,,50.0,28.0,59.0,344.1660,0.0630,5036108273904,15036108743176,4203293010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A260GRR.jpg
A260,A260GRRXL,240,3.10,Grey      ,XL,R,Oves Driver Glove,1197,,50.0,28.0,59.0,344.1660,0.0850,5036108273911,15036108743183,4203293010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A260GRR.jpg
A260,A260GRRXXL,240,3.10,Grey      ,XXL,R,Oves Driver Glove,868,,50.0,28.0,59.0,344.1660,0.0880,5036108273928,15036108743190,4203293010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A260GRR.jpg
A270,A270TARL,192,4.95,Tan       ,Large,R,Classic Driver Glove,225,12/02/2021,43.0,28.0,60.0,376.2500,0.0990,5036108252848,15036108741691,4203293010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A270TAR.jpg
A270,A270TARXL,192,4.95,Tan       ,XL,R,Classic Driver Glove,550,,43.0,28.0,60.0,376.2500,0.1300,5036108252855,15036108741707,4203293010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A270TAR.jpg
A271,A271TARL,096,5.95,Tan       ,Large,R,Lined Driver Glove,605,,54.0,34.0,50.0,956.2500,0.1600,5036108217304,15036108704481,4203293020,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A271TAR.jpg
A271,A271TARXL,096,5.95,Tan       ,XL,R,Lined Driver Glove,834,,54.0,34.0,50.0,956.2500,0.2000,5036108217311,15036108704498,4203293020,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A271TAR.jpg
A300,A300NARL,144,1.30,Navy      ,Large,R,Nitrile Knitwrist Glove,261,,66.0,43.0,36.0,709.5000,0.0950,5036108174829,15036108603685,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A300NAR.jpg
A300,A300NARM,144,1.30,Navy      ,Medium,R,Nitrile Knitwrist Glove,220,,66.0,43.0,36.0,709.5000,0.1200,5036108174805,15036108603692,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A300NAR.jpg
A300,A300NARXL,144,1.30,Navy      ,XL,R,Nitrile Knitwrist Glove,68,,66.0,43.0,36.0,709.5000,0.1200,5036108174812,15036108603708,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A300NAR.jpg
A310,A310GRWL,360,0.55,GreyWh    ,Large,W,Flexo Grip Glove,1960,12/02/2021,56.0,30.0,44.0,205.3300,0.0460,5036108174751,15036108674111,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A310GRW.jpg
A310,A310GRWM,360,0.55,GreyWh    ,Medium,W,Flexo Grip Glove,0,19/02/2021,56.0,30.0,44.0,205.3300,0.0410,5036108174768,15036108674128,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A310GRW.jpg
A310,A310GRWS,360,0.55,GreyWh    ,Small,W,Flexo Grip Glove,508,19/02/2021,56.0,30.0,44.0,205.3300,0.0380,5036108203673,15036108696083,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A310GRW.jpg
A310,A310GRWXL,360,0.55,GreyWh    ,XL,W,Flexo Grip Glove,319,12/02/2021,56.0,30.0,44.0,205.3300,0.0530,5036108174775,15036108674135,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A310GRW.jpg
A310,A310GRWXS,360,0.55,GreyWh    ,XSmall,W,Flexo Grip Glove,465,,56.0,30.0,44.0,205.3300,0.0350,5036108290420,15036108780652,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A310GRW.jpg
A310,A310GRWXXL,360,0.55,GreyWh    ,XXL,W,Flexo Grip Glove,234,19/02/2021,56.0,30.0,44.0,205.3300,0.0560,5036108261963,15036108674142,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A310GRW.jpg
A315,A315K8RL,360,1.05,BkBk     ,Large,R,All-Flex Grip Glove,0,,56.0,30.0,44.0,205.3300,0.0600,5036108302260,15036108741646,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A315K8R.jpg
A315,A315K8RXL,360,1.05,BkBk     ,XL,R,All-Flex Grip Glove,245,,56.0,37.0,55.0,316.5550,0.0800,5036108302284,15036108741677,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A315K8R.jpg
A315,A315K8RXXL,360,1.05,BkBk     ,XXL,R,All-Flex Grip Glove,236,,56.0,30.0,44.0,205.3300,0.0800,5036108302291,15036108741684,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A315K8R.jpg
A320,A320BKRL,360,0.65,Black     ,Large,R,Dexti-Grip Glove,2106,,56.0,30.0,44.0,205.3300,0.0490,5036108163496,15036108603746,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A320BKR.jpg
A320,A320BKRM,360,0.65,Black     ,Medium,R,Dexti-Grip Glove,1345,,56.0,30.0,44.0,205.3300,0.0450,5036108163502,15036108603753,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A320BKR.jpg
A320,A320BKRS,360,0.65,Black     ,Small,R,Dexti-Grip Glove,1324,,56.0,30.0,44.0,205.3300,0.0390,5036108203680,15036108692207,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A320BKR.jpg
A320,A320BKRXL,360,0.65,Black     ,XL,R,Dexti-Grip Glove,1137,,56.0,30.0,44.0,205.3300,0.0510,5036108163519,15036108603760,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A320BKR.jpg
A320,A320BKRXXL,360,0.65,Black     ,XXL,R,Dexti-Grip Glove,404,,56.0,30.0,44.0,205.3300,0.0580,5036108166503,15036108603777,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A320BKR.jpg
A330,A330YERXXL,240,0.77,Yellow    ,XXL,R,Nitrile Light Knitwrist Glove,183,,55.0,36.0,45.0,371.2500,0.0660,5036108219070,15036108706546,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A330YER.jpg
A340,A340YERL,240,1.05,Yellow    ,Large,R,Hi-Vis Grip Glove,11863,12/02/2021,65.0,45.0,36.0,438.7500,0.0600,5036108174164,15036108603784,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A340YER.jpg
A340,A340YERM,240,1.05,Yellow    ,Medium,R,Hi-Vis Grip Glove,1850,12/02/2021,65.0,45.0,36.0,438.7500,0.0600,5036108174157,15036108603791,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A340YER.jpg
A340,A340YERXL,240,1.05,Yellow    ,XL,R,Hi-Vis Grip Glove,5850,12/02/2021,65.0,45.0,36.0,438.7500,0.0600,5036108174171,15036108603814,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A340YER.jpg
A340,A340YERXXL,240,1.05,Yellow    ,XXL,R,Hi-Vis Grip Glove,280,,65.0,45.0,36.0,438.7500,0.0600,5036108246298,15036108734853,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A340YER.jpg
A350,A350BKRL,360,1.40,Black     ,Large,R,Dermiflex Glove,1468,05/02/2021,65.0,40.0,50.0,361.1110,0.0480,5036108203130,15036108690029,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A350BKR.jpg
A350,A350BKRM,360,1.40,Black     ,Medium,R,Dermiflex Glove,0,05/02/2021,65.0,40.0,50.0,361.1110,0.0400,5036108203147,15036108690036,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A350BKR.jpg
A350,A350BKRS,360,1.40,Black     ,Small,R,Dermiflex Glove,0,,65.0,40.0,50.0,361.1110,0.0400,5036108203178,15036108690067,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A350BKR.jpg
A350,A350BKRXL,360,1.40,Black     ,XL,R,Dermiflex Glove,26,05/02/2021,65.0,40.0,50.0,361.1110,0.0580,5036108203154,15036108690043,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A350BKR.jpg
A350,A350BKRXXL,360,1.40,Black     ,XXL,R,Dermiflex Glove,1031,05/02/2021,65.0,40.0,50.0,361.1110,0.0640,5036108203161,15036108690050,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A350BKR.jpg
A351,A351G8RL,360,1.75,GreyBk   ,Large,R,Dermiflex Plus Glove,1519,05/02/2021,65.0,40.0,50.0,361.1110,0.0600,5036108222001,15036108709684,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A351G8R.jpg
A351,A351G8RM,360,1.75,GreyBk   ,Medium,R,Dermiflex Plus Glove,1222,,65.0,40.0,50.0,361.1110,0.0410,5036108222018,15036108709691,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A351G8R.jpg
A351,A351G8RS,360,1.75,GreyBk   ,Small,R,Dermiflex Plus Glove,1054,,65.0,40.0,50.0,361.1110,0.0470,5036108299096,15036108788610,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A351G8R.jpg
A351,A351G8RXL,360,1.75,GreyBk   ,XL,R,Dermiflex Plus Glove,1664,,65.0,40.0,50.0,361.1110,0.0600,5036108222025,15036108709707,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A351G8R.jpg
A351,A351G8RXXL,360,1.75,GreyBk   ,XXL,R,Dermiflex Plus Glove,3365,,65.0,40.0,50.0,361.1110,0.0600,5036108299102,15036108788627,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A351G8R.jpg
A351,A351G8RXXXL,360,1.75,GreyBk   ,3 XL,R,Dermiflex Plus Glove,2665,,65.0,40.0,50.0,361.1110,0.0600,5036108299119,15036108788634,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A351G8R.jpg
A352,A352G8RL,360,1.75,GreyBk   ,Large,R,Dermiflex Ultra Glove,901,,65.0,40.0,50.0,361.1110,0.0600,5036108222032,15036108709714,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A352G8R.jpg
A352,A352G8RM,360,1.75,GreyBk   ,Medium,R,Dermiflex Ultra Glove,24,12/02/2021,65.0,40.0,50.0,361.1110,0.0400,5036108222049,15036108709721,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A352G8R.jpg
A352,A352G8RXL,360,1.75,GreyBk   ,XL,R,Dermiflex Ultra Glove,363,,65.0,40.0,50.0,361.1110,0.0600,5036108222056,15036108709738,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A352G8R.jpg
A352,A352G8RXXL,360,1.75,GreyBk   ,XXL,R,Dermiflex Ultra Glove,1607,,65.0,40.0,50.0,361.1110,0.0700,5036108292509,15036108782403,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A352G8R.jpg
A400,A400BKRL,144,0.95,Black     ,Large,R,PVC Knitwrist,124,,41.0,28.0,50.0,418.0550,0.1400,5036108301843,15036108762559,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A400BKR.jpg
A400,A400BKRM,144,0.95,Black     ,Medium,R,PVC Knitwrist,288,,41.0,28.0,50.0,418.0550,0.1000,5036108301850,15036108762566,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A400BKR.jpg
A400,A400BKRXL,144,0.95,Black     ,XL,R,PVC Knitwrist,139,,41.0,28.0,50.0,418.0550,0.1130,5036108301867,15036108762573,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A400BKR.jpg
A400,A400BKRXXL,144,0.95,Black     ,XXL,R,PVC Knitwrist,141,,41.0,28.0,50.0,418.0550,0.1400,5036108301874,15036108762580,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A400BKR.jpg
A500,A500RERXL,060,3.95,Red       ,XL,R,Welders Gauntlet,179,,41.0,35.0,45.0,1076.2500,0.2800,5036108174614,15036108603876,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A500RER.jpg
A521,A521BRRL,072,8.95,Brown     ,Large,R,TIG Ultra Welding Gauntlet,28,,59.0,36.0,36.0,531.0000,0.1750,5036108325436,15036108814227,4203293010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A521BRR.jpg
A521,A521BRRXL,072,8.95,Brown     ,XL,R,TIG Ultra Welding Gauntlet,106,,59.0,36.0,36.0,531.0000,0.1910,5036108325443,15036108814234,4203293010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A521BRR.jpg
A521,A521BRRXXL,072,8.95,Brown     ,XXL,R,TIG Ultra Welding Gauntlet,67,,59.0,36.0,36.0,531.0000,0.2090,5036108325450,15036108814241,4203293010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A521BRR.jpg
A530,A530BRRXL,048,4.50,Brown     ,XL,R,Welding Gauntlet,125,,41.0,35.0,45.0,1345.3130,0.3200,5036108265268,15036108690128,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A530BRR.jpg
A531,A531BRRXL,048,6.95,Brown     ,XL,R,Reinforced Winter Gauntlet,126,,59.0,36.0,36.0,1593.0000,0.3440,5036108325467,15036108814258,4203293010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A531BRR.jpg
A540,A540BRRL,048,9.75,Brown     ,Large,R,Ultra Welding Gauntlet,91,,37.0,35.0,33.0,890.3120,0.9990,5036108325474,15036108814265,4203293010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A540BRR.jpg
A540,A540BRRXL,048,9.75,Brown     ,XL,R,Ultra Welding Gauntlet,57,,37.0,35.0,33.0,890.3120,0.9990,5036108325481,15036108814272,4203293010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A540BRR.jpg
A540,A540BRRXXL,048,9.75,Brown     ,XXL,R,Ultra Welding Gauntlet,39,,37.0,35.0,33.0,890.3120,0.9990,5036108325498,15036108814289,4203293010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A540BRR.jpg
A611,A611K4RL,144,3.75,BkBlu    ,Large,R,Aramid HR Cut Latex Glove,0,,60.0,40.0,52.0,866.6660,0.1210,5036108321520,15036108810298,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A611K4R.jpg
A611,A611K4RM,144,3.75,BkBlu    ,Medium,R,Aramid HR Cut Latex Glove,246,,60.0,40.0,52.0,866.6660,0.1110,5036108321537,15036108810304,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A611K4R.jpg
A611,A611K4RS,144,3.75,BkBlu    ,Small,R,Aramid HR Cut Latex Glove,132,,60.0,40.0,52.0,866.6660,0.1090,5036108321544,15036108810311,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/A611K4R.jpg
